system:index,NDVI,.geo
3754,0.09321333863931892,"{""type"":""Polygon"",""coordinates"":[[[46.83333333333334,31.392827624847584],[47.16666666666667,31.392827624847584],[47.16666666666667,31.653723008319577],[46.83333333333334,31.653723008319577],[46.83333333333334,31.392827624847584]]]}"
3755,0.10473059539379095,"{""type"":""Polygon"",""coordinates"":[[[47.16666666666667,31.392827624847584],[47.5,31.392827624847577],[47.5,31.653723008319577],[47.16666666666667,31.653723008319577],[47.16666666666667,31.392827624847584]]]}"
3756,0.10974852494314784,"{""type"":""Polygon"",""coordinates"":[[[47.5,31.392827624847577],[47.833333333333336,31.392827624847584],[47.833333333333336,31.653723008319577],[47.5,31.653723008319577],[47.5,31.392827624847577]]]}"
3757,0.09795135530875627,"{""type"":""Polygon"",""coordinates"":[[[47.833333333333336,31.392827624847584],[48.16666666666668,31.392827624847577],[48.16666666666667,31.653723008319577],[47.833333333333336,31.653723008319577],[47.833333333333336,31.392827624847584]]]}"
3758,0.10770402765260731,"{""type"":""Polygon"",""coordinates"":[[[48.16666666666668,31.392827624847577],[48.5,31.392827624847584],[48.5,31.653723008319577],[48.16666666666667,31.653723008319577],[48.16666666666668,31.392827624847577]]]}"
3759,0.13401067520560642,"{""type"":""Polygon"",""coordinates"":[[[48.5,31.392827624847584],[48.833333333333336,31.392827624847584],[48.833333333333336,31.653723008319577],[48.5,31.653723008319577],[48.5,31.392827624847584]]]}"
3760,0.09861713543389364,"{""type"":""Polygon"",""coordinates"":[[[48.833333333333336,31.392827624847584],[49.166666666666664,31.392827624847584],[49.16666666666667,31.653723008319577],[48.833333333333336,31.653723008319577],[48.833333333333336,31.392827624847584]]]}"
3761,0.066315474541462,"{""type"":""Polygon"",""coordinates"":[[[49.166666666666664,31.392827624847584],[49.50000000000001,31.392827624847584],[49.50000000000001,31.653723008319577],[49.16666666666667,31.653723008319577],[49.166666666666664,31.392827624847584]]]}"
3762,0.0783852391839902,"{""type"":""Polygon"",""coordinates"":[[[49.50000000000001,31.392827624847584],[49.83333333333333,31.392827624847577],[49.83333333333332,31.653723008319577],[49.50000000000001,31.653723008319577],[49.50000000000001,31.392827624847584]]]}"
3763,0.10446178605038155,"{""type"":""Polygon"",""coordinates"":[[[49.83333333333333,31.392827624847577],[50.16666666666667,31.392827624847584],[50.16666666666667,31.653723008319577],[49.83333333333332,31.653723008319577],[49.83333333333333,31.392827624847577]]]}"
3764,0.10656475438989753,"{""type"":""Polygon"",""coordinates"":[[[50.16666666666667,31.392827624847584],[50.5,31.392827624847577],[50.5,31.653723008319577],[50.16666666666667,31.653723008319577],[50.16666666666667,31.392827624847584]]]}"
3765,0.12411182179249555,"{""type"":""Polygon"",""coordinates"":[[[50.5,31.392827624847577],[50.83333333333334,31.392827624847584],[50.83333333333334,31.653723008319577],[50.5,31.653723008319577],[50.5,31.392827624847577]]]}"
3766,0.114071086878087,"{""type"":""Polygon"",""coordinates"":[[[50.83333333333334,31.392827624847584],[51.16666666666667,31.392827624847584],[51.16666666666668,31.653723008319577],[50.83333333333334,31.653723008319577],[50.83333333333334,31.392827624847584]]]}"
3767,0.09354424370282689,"{""type"":""Polygon"",""coordinates"":[[[51.16666666666667,31.392827624847584],[51.5,31.392827624847577],[51.5,31.653723008319577],[51.16666666666668,31.653723008319577],[51.16666666666667,31.392827624847584]]]}"
3768,0.07505776922897106,"{""type"":""Polygon"",""coordinates"":[[[51.5,31.392827624847577],[51.83333333333334,31.392827624847577],[51.83333333333334,31.653723008319574],[51.5,31.653723008319577],[51.5,31.392827624847577]]]}"
3769,0.0473047559296342,"{""type"":""Polygon"",""coordinates"":[[[51.83333333333334,31.392827624847577],[52.16666666666667,31.392827624847584],[52.16666666666668,31.653723008319577],[51.83333333333334,31.653723008319574],[51.83333333333334,31.392827624847577]]]}"
3770,0.043487684465737336,"{""type"":""Polygon"",""coordinates"":[[[52.16666666666667,31.392827624847584],[52.50000000000001,31.392827624847584],[52.50000000000001,31.653723008319577],[52.16666666666668,31.653723008319577],[52.16666666666667,31.392827624847584]]]}"
3771,0.041589299955938026,"{""type"":""Polygon"",""coordinates"":[[[52.50000000000001,31.392827624847584],[52.83333333333334,31.392827624847577],[52.83333333333334,31.653723008319577],[52.50000000000001,31.653723008319577],[52.50000000000001,31.392827624847584]]]}"
3772,0.0440857223390168,"{""type"":""Polygon"",""coordinates"":[[[52.83333333333334,31.392827624847577],[53.16666666666667,31.392827624847577],[53.16666666666668,31.653723008319577],[52.83333333333334,31.653723008319577],[52.83333333333334,31.392827624847577]]]}"
3773,0.028890457215813452,"{""type"":""Polygon"",""coordinates"":[[[53.16666666666667,31.392827624847577],[53.49999999999999,31.392827624847577],[53.5,31.653723008319577],[53.16666666666668,31.653723008319577],[53.16666666666667,31.392827624847577]]]}"
3774,0.0395335439585033,"{""type"":""Polygon"",""coordinates"":[[[53.49999999999999,31.392827624847577],[53.83333333333334,31.392827624847577],[53.83333333333334,31.653723008319577],[53.5,31.653723008319577],[53.49999999999999,31.392827624847577]]]}"
3775,0.05066564681176668,"{""type"":""Polygon"",""coordinates"":[[[53.83333333333334,31.392827624847577],[54.16666666666667,31.392827624847584],[54.16666666666667,31.653723008319577],[53.83333333333334,31.653723008319577],[53.83333333333334,31.392827624847577]]]}"
3776,0.04829250839639733,"{""type"":""Polygon"",""coordinates"":[[[54.16666666666667,31.392827624847584],[54.50000000000001,31.392827624847584],[54.50000000000001,31.653723008319577],[54.16666666666667,31.653723008319577],[54.16666666666667,31.392827624847584]]]}"
3777,0.038711353484581684,"{""type"":""Polygon"",""coordinates"":[[[54.50000000000001,31.392827624847584],[54.83333333333334,31.392827624847584],[54.83333333333334,31.653723008319577],[54.50000000000001,31.653723008319577],[54.50000000000001,31.392827624847584]]]}"
3778,0.030850617142659555,"{""type"":""Polygon"",""coordinates"":[[[54.83333333333334,31.392827624847584],[55.166666666666664,31.392827624847584],[55.166666666666664,31.653723008319577],[54.83333333333334,31.653723008319577],[54.83333333333334,31.392827624847584]]]}"
3779,0.024136558009486126,"{""type"":""Polygon"",""coordinates"":[[[55.166666666666664,31.392827624847584],[55.50000000000001,31.392827624847584],[55.50000000000001,31.653723008319577],[55.166666666666664,31.653723008319577],[55.166666666666664,31.392827624847584]]]}"
3780,0.08886978930111827,"{""type"":""Polygon"",""coordinates"":[[[34.50000000000001,31.653723008319577],[34.833333333333336,31.653723008319577],[34.833333333333336,31.914618391791574],[34.50000000000001,31.914618391791574],[34.50000000000001,31.653723008319577]]]}"
3781,0.1825361935576875,"{""type"":""Polygon"",""coordinates"":[[[34.833333333333336,31.653723008319577],[35.16666666666667,31.653723008319577],[35.16666666666667,31.914618391791574],[34.833333333333336,31.914618391791574],[34.833333333333336,31.653723008319577]]]}"
3782,0.07855389836639466,"{""type"":""Polygon"",""coordinates"":[[[35.16666666666667,31.653723008319577],[35.50000000000001,31.653723008319577],[35.50000000000001,31.914618391791574],[35.16666666666667,31.914618391791574],[35.16666666666667,31.653723008319577]]]}"
3783,0.07613806403551235,"{""type"":""Polygon"",""coordinates"":[[[35.50000000000001,31.653723008319577],[35.833333333333336,31.653723008319577],[35.83333333333333,31.914618391791574],[35.50000000000001,31.914618391791574],[35.50000000000001,31.653723008319577]]]}"
3784,0.07998257138147115,"{""type"":""Polygon"",""coordinates"":[[[35.833333333333336,31.653723008319577],[36.166666666666664,31.653723008319574],[36.166666666666664,31.914618391791574],[35.83333333333333,31.914618391791574],[35.833333333333336,31.653723008319577]]]}"
3785,0.04843516615908125,"{""type"":""Polygon"",""coordinates"":[[[36.166666666666664,31.653723008319574],[36.5,31.653723008319577],[36.5,31.914618391791574],[36.166666666666664,31.914618391791574],[36.166666666666664,31.653723008319574]]]}"
3786,0.04620425393686656,"{""type"":""Polygon"",""coordinates"":[[[36.5,31.653723008319577],[36.83333333333333,31.653723008319577],[36.83333333333333,31.914618391791574],[36.5,31.914618391791574],[36.5,31.653723008319577]]]}"
3787,0.052489026191255644,"{""type"":""Polygon"",""coordinates"":[[[36.83333333333333,31.653723008319577],[37.166666666666664,31.653723008319577],[37.166666666666664,31.914618391791574],[36.83333333333333,31.914618391791574],[36.83333333333333,31.653723008319577]]]}"
3788,0.0469666263457056,"{""type"":""Polygon"",""coordinates"":[[[37.166666666666664,31.653723008319577],[37.49999999999999,31.653723008319577],[37.49999999999999,31.914618391791574],[37.166666666666664,31.914618391791574],[37.166666666666664,31.653723008319577]]]}"
3789,0.05473647717502546,"{""type"":""Polygon"",""coordinates"":[[[37.49999999999999,31.653723008319577],[37.833333333333336,31.653723008319577],[37.833333333333336,31.914618391791574],[37.49999999999999,31.914618391791574],[37.49999999999999,31.653723008319577]]]}"
3790,0.047863049382782165,"{""type"":""Polygon"",""coordinates"":[[[37.833333333333336,31.653723008319577],[38.16666666666667,31.653723008319577],[38.16666666666667,31.914618391791574],[37.833333333333336,31.914618391791574],[37.833333333333336,31.653723008319577]]]}"
3791,0.0654546309755679,"{""type"":""Polygon"",""coordinates"":[[[38.16666666666667,31.653723008319577],[38.5,31.653723008319577],[38.5,31.914618391791574],[38.16666666666667,31.914618391791574],[38.16666666666667,31.653723008319577]]]}"
3792,0.06774270987841711,"{""type"":""Polygon"",""coordinates"":[[[38.5,31.653723008319577],[38.83333333333334,31.653723008319577],[38.83333333333334,31.914618391791574],[38.5,31.914618391791574],[38.5,31.653723008319577]]]}"
3793,0.06787014324519547,"{""type"":""Polygon"",""coordinates"":[[[38.83333333333334,31.653723008319577],[39.16666666666667,31.653723008319577],[39.16666666666667,31.914618391791574],[38.83333333333334,31.914618391791574],[38.83333333333334,31.653723008319577]]]}"
3794,0.07577385839301808,"{""type"":""Polygon"",""coordinates"":[[[39.16666666666667,31.653723008319577],[39.5,31.653723008319577],[39.5,31.914618391791574],[39.16666666666667,31.914618391791574],[39.16666666666667,31.653723008319577]]]}"
3795,0.07077614752646293,"{""type"":""Polygon"",""coordinates"":[[[39.5,31.653723008319577],[39.83333333333334,31.653723008319577],[39.833333333333336,31.914618391791574],[39.5,31.914618391791574],[39.5,31.653723008319577]]]}"
3796,0.07793489270627685,"{""type"":""Polygon"",""coordinates"":[[[39.83333333333334,31.653723008319577],[40.16666666666667,31.653723008319577],[40.16666666666667,31.914618391791574],[39.833333333333336,31.914618391791574],[39.83333333333334,31.653723008319577]]]}"
3797,0.07739711325153042,"{""type"":""Polygon"",""coordinates"":[[[40.16666666666667,31.653723008319577],[40.5,31.653723008319577],[40.5,31.914618391791574],[40.16666666666667,31.914618391791574],[40.16666666666667,31.653723008319577]]]}"
3798,0.07291515653417191,"{""type"":""Polygon"",""coordinates"":[[[40.5,31.653723008319577],[40.833333333333336,31.653723008319577],[40.83333333333333,31.914618391791574],[40.5,31.914618391791574],[40.5,31.653723008319577]]]}"
3799,0.06798325213181894,"{""type"":""Polygon"",""coordinates"":[[[40.833333333333336,31.653723008319577],[41.16666666666667,31.653723008319577],[41.16666666666667,31.914618391791574],[40.83333333333333,31.914618391791574],[40.833333333333336,31.653723008319577]]]}"
3800,0.06556976339040443,"{""type"":""Polygon"",""coordinates"":[[[41.16666666666667,31.653723008319577],[41.5,31.653723008319574],[41.5,31.914618391791574],[41.16666666666667,31.914618391791574],[41.16666666666667,31.653723008319577]]]}"
3801,0.0623722274975473,"{""type"":""Polygon"",""coordinates"":[[[41.5,31.653723008319574],[41.83333333333334,31.653723008319577],[41.833333333333336,31.914618391791574],[41.5,31.914618391791574],[41.5,31.653723008319574]]]}"
3802,0.061820518148089115,"{""type"":""Polygon"",""coordinates"":[[[41.83333333333334,31.653723008319577],[42.16666666666667,31.653723008319577],[42.16666666666667,31.914618391791574],[41.833333333333336,31.914618391791574],[41.83333333333334,31.653723008319577]]]}"
3803,0.06088047824704969,"{""type"":""Polygon"",""coordinates"":[[[42.16666666666667,31.653723008319577],[42.50000000000001,31.653723008319577],[42.5,31.914618391791574],[42.16666666666667,31.914618391791574],[42.16666666666667,31.653723008319577]]]}"
3804,0.06269090403958913,"{""type"":""Polygon"",""coordinates"":[[[42.50000000000001,31.653723008319577],[42.833333333333336,31.653723008319577],[42.833333333333336,31.914618391791574],[42.5,31.914618391791574],[42.50000000000001,31.653723008319577]]]}"
3805,0.060440111171978915,"{""type"":""Polygon"",""coordinates"":[[[42.833333333333336,31.653723008319577],[43.16666666666667,31.653723008319577],[43.16666666666667,31.914618391791574],[42.833333333333336,31.914618391791574],[42.833333333333336,31.653723008319577]]]}"
3806,0.056079282012626554,"{""type"":""Polygon"",""coordinates"":[[[43.16666666666667,31.653723008319577],[43.5,31.653723008319577],[43.5,31.914618391791574],[43.16666666666667,31.914618391791574],[43.16666666666667,31.653723008319577]]]}"
3807,0.059558045932620464,"{""type"":""Polygon"",""coordinates"":[[[43.5,31.653723008319577],[43.833333333333336,31.653723008319577],[43.833333333333336,31.914618391791574],[43.5,31.914618391791574],[43.5,31.653723008319577]]]}"
3808,0.0482667821803239,"{""type"":""Polygon"",""coordinates"":[[[43.833333333333336,31.653723008319577],[44.16666666666667,31.653723008319577],[44.166666666666664,31.914618391791574],[43.833333333333336,31.914618391791574],[43.833333333333336,31.653723008319577]]]}"
3809,0.06600596886949887,"{""type"":""Polygon"",""coordinates"":[[[44.16666666666667,31.653723008319577],[44.5,31.653723008319577],[44.50000000000001,31.914618391791574],[44.166666666666664,31.914618391791574],[44.16666666666667,31.653723008319577]]]}"
3810,0.09668327236266365,"{""type"":""Polygon"",""coordinates"":[[[44.5,31.653723008319577],[44.83333333333334,31.653723008319577],[44.83333333333334,31.914618391791574],[44.50000000000001,31.914618391791574],[44.5,31.653723008319577]]]}"
3811,0.08389152052054527,"{""type"":""Polygon"",""coordinates"":[[[44.83333333333334,31.653723008319577],[45.16666666666668,31.653723008319577],[45.16666666666668,31.914618391791574],[44.83333333333334,31.914618391791574],[44.83333333333334,31.653723008319577]]]}"
3812,0.05558256737526746,"{""type"":""Polygon"",""coordinates"":[[[45.16666666666668,31.653723008319577],[45.5,31.653723008319577],[45.5,31.914618391791574],[45.16666666666668,31.914618391791574],[45.16666666666668,31.653723008319577]]]}"
3813,0.05815265097029692,"{""type"":""Polygon"",""coordinates"":[[[45.5,31.653723008319577],[45.833333333333336,31.653723008319577],[45.833333333333336,31.914618391791574],[45.5,31.914618391791574],[45.5,31.653723008319577]]]}"
3814,0.09873224103050526,"{""type"":""Polygon"",""coordinates"":[[[45.833333333333336,31.653723008319577],[46.166666666666664,31.653723008319577],[46.16666666666667,31.914618391791574],[45.833333333333336,31.914618391791574],[45.833333333333336,31.653723008319577]]]}"
3815,0.08681094168844523,"{""type"":""Polygon"",""coordinates"":[[[46.166666666666664,31.653723008319577],[46.5,31.653723008319577],[46.5,31.914618391791574],[46.16666666666667,31.914618391791574],[46.166666666666664,31.653723008319577]]]}"
